Baseline 100%T,,TigE_200x,,TigE_100x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
465.988739,0.02279843949,465.988739,0.107461296,465.988739,0.2063388675,
464.9969482,0.02332768776,464.9969482,0.1088930592,464.9969482,0.2092210352,
464.0050049,0.02358367294,464.0050049,0.1106432676,464.0050049,0.2124944925,
463.0127869,0.02393897809,463.0127869,0.1121951267,463.0127869,0.2154702097,
461.9822998,0.02435384691,461.9822998,0.1140358597,461.9822998,0.219326973,
460.9896851,0.02496962622,460.9896851,0.115767397,460.9896851,0.2220239341,
459.9969482,0.02518252283,459.9969482,0.1172050089,459.9969482,0.2249007374,
459.0040588,0.02539514191,459.0040588,0.118867591,459.0040588,0.2281115651,
458.0109863,0.02554053999,458.0109863,0.1205990538,458.0109863,0.2315861881,
457.0176392,0.02576080523,457.0176392,0.1224262416,457.0176392,0.2352090329,
455.9859314,0.02596765943,455.9859314,0.1243454888,455.9859314,0.2386184782,
454.9922485,0.02600071952,454.9922485,0.12603724,454.9922485,0.241967082,
453.9984131,0.02630154416,453.9984131,0.1275901496,453.9984131,0.245188728,
453.004364,0.02654046565,453.004364,0.129440397,453.004364,0.2485495359,
452.0101624,0.02678273991,452.0101624,0.1311857998,452.0101624,0.2518826127,
451.015686,0.02672049403,451.015686,0.1332924813,451.015686,0.2560455203,
449.9828796,0.0270468574,449.9828796,0.1352343112,449.9828796,0.2597522438,
448.9881287,0.02721849643,448.9881287,0.1369963139,448.9881287,0.2632063031,
447.9930725,0.02742045,447.9930725,0.1387802213,447.9930725,0.2666422129,
446.9979858,0.02756829374,446.9979858,0.1407687068,446.9979858,0.2702142,
446.002594,0.02737308107,446.002594,0.1427215934,446.002594,0.2737734318,
445.0070801,0.02751575224,445.0070801,0.144525826,445.0070801,0.2776766717,
444.0114136,0.02761433087,444.0114136,0.1463206112,444.0114136,0.2811183929,
443.0155334,0.02769712359,443.0155334,0.1484734863,443.0155334,0.2851161361,
441.9812012,0.0279691685,441.9812012,0.1503941715,441.9812012,0.2888479233,
440.9848938,0.0280360952,440.9848938,0.1522997767,440.9848938,0.2926101983,
439.9884949,0.02804556675,439.9884949,0.154566288,439.9884949,0.2966337502,
438.9918823,0.02790904418,438.9918823,0.1561557651,438.9918823,0.3003589809,
437.9950562,0.02782541141,437.9950562,0.1583111435,437.9950562,0.3042863607,
436.9981384,0.02786785923,436.9981384,0.1599823684,436.9981384,0.3076503873,
436.0010071,0.02746523172,436.0010071,0.1621632576,436.0010071,0.3116260171,
435.0037231,0.02748696133,435.0037231,0.1642820239,435.0037231,0.3157786429,
434.0061646,0.0274776686,434.0061646,0.1661043614,434.0061646,0.31935063,
433.0085144,0.02748778835,433.0085144,0.1678922325,433.0085144,0.3229989111,
432.0107117,0.02732604928,432.0107117,0.1697376221,432.0107117,0.3260447979,
431.0126343,0.02724583633,431.0126343,0.1715079546,431.0126343,0.3297106922,
430.0144958,0.02729531378,430.0144958,0.1734995097,430.0144958,0.3335797489,
429.0161133,0.02721152455,429.0161133,0.1751884818,429.0161133,0.3368416131,
428.0175781,0.0270808544,428.0175781,0.1770035923,428.0175781,0.3402446508,
427.0188293,0.02702396549,427.0188293,0.1784321368,427.0188293,0.3432620764,
425.9815674,0.0270044338,425.9815674,0.1801082194,425.9815674,0.3463789523,
424.9825134,0.02699016407,424.9825134,0.1817706078,424.9825134,0.3493588567,
423.9832153,0.02673519403,423.9832153,0.1834896654,423.9832153,0.3529364765,
422.9837646,0.02668437734,422.9837646,0.1849616915,422.9837646,0.3559361696,
421.9842224,0.02666560374,421.9842224,0.1864793152,421.9842224,0.3585060537,
420.984436,0.02653829195,420.984436,0.1878390461,420.984436,0.3612412214,
419.9844971,0.02620694786,419.9844971,0.1891645342,419.9844971,0.3637386262,
418.984375,0.02605896071,418.984375,0.1906997114,418.984375,0.3664103746,
417.9841309,0.02588824742,417.9841309,0.1919595152,417.9841309,0.3690505326,
416.9837036,0.0258388482,416.9837036,0.1930378079,416.9837036,0.3714107573,
